author_display_name	author_channel_url	comment	comment_link	comment_id	comment_date	video_id
Health Hero	http://www.youtube.com/channel/UCvQJXAqJcqbdQfuITiGAl5A	XCYBER I'm very motivated and curious	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgyBhqYEENGVQsM8xpp4AaABAg	UgyBhqYEENGVQsM8xpp4AaABAg	2023-07-17T18:33:53Z	jQCqglG5IBQ
Emberlie Belizaire	http://www.youtube.com/channel/UCVYIivin7cqLbcwwWqwh0lQ	"XCYBER I agree with getting ""out there"" in terms of where you're applying but I've been applying for onsite help desk jobs after completing your IT course and don't see myself moving states for that job title lol. The job title just has to be worth the move."	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgzFXcgb4k3-Q5gooIN4AaABAg	UgzFXcgb4k3-Q5gooIN4AaABAg	2023-07-17T15:52:31Z	jQCqglG5IBQ
L FAN	http://www.youtube.com/channel/UCr2CwK0iERrcAA0A1h3jC1Q	XCYBER Thank you, Josh, for consistently delivering exceptional content. This video on differentiation hits the mark. Your channel is a wellspring of career knowledge.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgxuUesw7r6iAMv7s6p4AaABAg	UgxuUesw7r6iAMv7s6p4AaABAg	2023-07-18T08:40:17Z	jQCqglG5IBQ
bagery	http://www.youtube.com/channel/UCoS6i0_VrVDHnJsHp6cctlQ	XCYBER Yes, definitely not for everyone. However, I do envy those for whom it is. Life is simply too short to endure another racist, homophobic podunk.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgzmtB8_pOT2JWi5xCF4AaABAg	UgzmtB8_pOT2JWi5xCF4AaABAg	2023-07-18T21:45:37Z	jQCqglG5IBQ
Nashim Campa	http://www.youtube.com/channel/UCFETKg4HZ63LLxhZl4D9jZg	XCYBER I agree with most of the video, but I’d also add that right now since it’s the middle of the summer, many hiring managers are out on vacation with their kids, so hiring may be a little slow, regardless of the location. I’ve been hearing it may pick back up in September.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugwl3KBPFteD-dxc9N94AaABAg	Ugwl3KBPFteD-dxc9N94AaABAg	2023-07-17T16:41:21Z	jQCqglG5IBQ
Olivia Iris	http://www.youtube.com/channel/UCyHcVh8i-EDlvbr1QUdkS9A	XCYBER Thank you for being a guiding light and empowering us to reach our fullest potential.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgzFxQTT_A4nSjgGCMV4AaABAg	UgzFxQTT_A4nSjgGCMV4AaABAg	2023-07-19T06:05:16Z	jQCqglG5IBQ
Maxwell Endurance	http://www.youtube.com/channel/UCfVQHYgT9vH2OMDo7nrLuMQ	XCYBER Words cannot express how grateful I am for stumbling upon your channel, Josh.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgyUBtis5gJGAFu-poh4AaABAg	UgyUBtis5gJGAFu-poh4AaABAg	2023-07-19T06:07:53Z	jQCqglG5IBQ
light💡shine🔆	http://www.youtube.com/channel/UCh7I0d7iMYeiLnwaM7pbuvg	XCYBER Thank you for shedding light on various career-related topics that often go unnoticed.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugyyd5P0KOsd6WrHgB54AaABAg	Ugyyd5P0KOsd6WrHgB54AaABAg	2023-07-18T22:40:34Z	jQCqglG5IBQ
Paul Jr 	http://www.youtube.com/channel/UCQy1bOC-n0f18eKEw3om3Qg	XCYBER Excited to see more of your content	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgzW_iJDvUlWMOvkWAt4AaABAg	UgzW_iJDvUlWMOvkWAt4AaABAg	2023-07-17T17:18:01Z	jQCqglG5IBQ
Thesilvereyedude	http://www.youtube.com/channel/UCusaMinZ2co7MJxbENHTGgg	XCYBER thank you for the opportunity to win $50	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugx4gyOy9crGCMw7GB54AaABAg	Ugx4gyOy9crGCMw7GB54AaABAg	2023-07-18T17:08:29Z	jQCqglG5IBQ
Nathan Frageman	http://www.youtube.com/channel/UC-DxpaPQcyGVW2pUeyJ__bw	XCYBER Thank you for sharing your insights, experiences, and wisdom with us. You are a true inspiration, and I am grateful for the positive impact you have had on my professional life.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugy47kVf4UJKCJxrDWN4AaABAg	Ugy47kVf4UJKCJxrDWN4AaABAg	2023-07-19T06:30:04Z	jQCqglG5IBQ
Rhea Puker	http://www.youtube.com/channel/UCmvtW35uiW1_vlJpgKm2WMg	XCYBER This video on differentiation is a game-changer. Your insights resonate deeply. Thank you for being a reliable source of inspiration and guidance. Your impact is truly remarkable.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugz7icFicrmSXnGZ2g14AaABAg	Ugz7icFicrmSXnGZ2g14AaABAg	2023-07-18T08:48:38Z	jQCqglG5IBQ
Sarah Corey	http://www.youtube.com/channel/UCJYuDk7wn2GtnutUl4zuYyw	XCYBER I appreciate the depth of research, the clarity of presentation, and the relevance of the topics you cover.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugx-FWTfcE7sQgnolSl4AaABAg	Ugx-FWTfcE7sQgnolSl4AaABAg	2023-07-19T07:16:55Z	jQCqglG5IBQ
Alien black 👽	http://www.youtube.com/channel/UCazPlVrdmr3d9e7pHBt06uA	XCYBER Your genuine passion for helping others is evident in every word you speak, and I am endlessly inspired by your commitment to making a difference. Thank you for being a source of wisdom, motivation, and guidance.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugymy_ZF-UujieNJMhB4AaABAg	Ugymy_ZF-UujieNJMhB4AaABAg	2023-07-19T06:12:55Z	jQCqglG5IBQ
Zero Cool	http://www.youtube.com/channel/UCzEfAQwhVinG80DNK9iPTUg	XCYBER I am probably going to try this strategy.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgyRiqQBIV1e4OAKjzR4AaABAg	UgyRiqQBIV1e4OAKjzR4AaABAg	2023-07-17T18:31:27Z	jQCqglG5IBQ
Katherine Kuehn-Bao	http://www.youtube.com/channel/UCuRIPL10vf_6ijvGSagTbig	XCYBER  Do you edit your own videos?  The use of the maps and then cutouts of the jobs you're talking about are very nice =)	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgwmTIMW-XX35JPTa5h4AaABAg	UgwmTIMW-XX35JPTa5h4AaABAg	2023-07-17T15:17:50Z	jQCqglG5IBQ
Robert White	http://www.youtube.com/channel/UCIEwAKtYWfN-5yB8_4tNSjQ	XCYBER From what I have seen, early career experience as a SWE is worth its weight in gold. I just have to bite the bullet and get that initial experience under my belt instead of lying to myself that the market will recover in a short time frame and that I can get a much higher paying job if I jobsearch longer or over prepare.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgzvviwW9gbB3NoYa8x4AaABAg	UgzvviwW9gbB3NoYa8x4AaABAg	2023-07-17T15:56:47Z	jQCqglG5IBQ
Randy Eid	http://www.youtube.com/channel/UCUonBf_4eMcYLwR16w1O48Q	XCYBER People who have families and/or close friends cannot justify the big move to start gaining experience in the field. I, personally, would prefer to wait for a good opportunity nearby or find a good remote position rather than lose the personal connections with my family and friends.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgycG8esICgPbbWv4bV4AaABAg	UgycG8esICgPbbWv4bV4AaABAg	2023-07-18T18:49:11Z	jQCqglG5IBQ
Arthur Rogers	http://www.youtube.com/channel/UC9pfSUXpkdPrn6SpSgiitww	XCYBER experience is king the city that you work in long term will work itself out later on	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgyqlCXhskJCiP-bdPp4AaABAg	UgyqlCXhskJCiP-bdPp4AaABAg	2023-07-18T15:30:05Z	jQCqglG5IBQ
Charlie Red	http://www.youtube.com/channel/UCmYmkjKPpBqA_jxvqMNXqXQ	XCYBER Your channel has become an indispensable resource, and I am grateful for the positive impact it has had on my professional growth.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgxAd_g0fpop3qEThRZ4AaABAg	UgxAd_g0fpop3qEThRZ4AaABAg	2023-07-19T06:14:56Z	jQCqglG5IBQ
