author_display_name	author_channel_url	comment	comment_link	comment_id	comment_date	video_id
Charlyne Styles	http://www.youtube.com/channel/UCQY4CdJyPqy60ZAXFbfMfbw	CISO I wish this video existed weeks ago before a friend of mine went through an interview 😂 it was his first time and nervous about what to do and the skills required to pass one. will still send this though for his future experiences 🫶💯	https://www.youtube.com/watch?v=LweW1RypjD4&lc=Ugxhhven1Sox9B3ojdp4AaABAg	Ugxhhven1Sox9B3ojdp4AaABAg	2023-07-04T04:30:30Z	LweW1RypjD4
Asim Raj Pandey	http://www.youtube.com/channel/UCiSc0RarU3wmb_F4zNxDX-w	Ciso  But I also agree at the end, if google provides more value in terms of content, it is also worth considering as it helps to add in the skills tab of your resume along side adding the actual cert to the list of certs you have acquired	https://www.youtube.com/watch?v=LweW1RypjD4&lc=UgxnitpL2cAUkDtvB1p4AaABAg	UgxnitpL2cAUkDtvB1p4AaABAg	2023-07-04T07:06:57Z	LweW1RypjD4
0xrohit	http://www.youtube.com/channel/UCOSKsJ8oVy1FrLJR4Gb7vGw	CISO I strongly agree that only certs does not fit us in the job at the end only our technical and practical skills help me to plan a job in the field of cybersecurity :)	https://www.youtube.com/watch?v=LweW1RypjD4&lc=UgzfeOcQivgmIM9LmpF4AaABAg	UgzfeOcQivgmIM9LmpF4AaABAg	2023-07-04T04:19:21Z	LweW1RypjD4
Orville Lokua	http://www.youtube.com/channel/UCdLX1TXPa8g1qYUTms6soZg	"CISO				  Having a CompTIA Security+ certification showcases your knowledge of secure coding practices and secure software development life cycle (SDLC), reducing vulnerabilities in software applications."	https://www.youtube.com/watch?v=LweW1RypjD4&lc=UgwpoYN0Wm-Fb3qYZD54AaABAg	UgwpoYN0Wm-Fb3qYZD54AaABAg	2023-07-05T13:51:02Z	LweW1RypjD4
Kevin D	http://www.youtube.com/channel/UCUfZ-N2qSiP2geyK9eof5pA	CISO  The example you gave makes total sense. The more well known the certification is, the more credible it will look on a resume, even if a lesser known cert like the one you mentioned could be more educationally beneficial in the long run	https://www.youtube.com/watch?v=LweW1RypjD4&lc=UgwDfQ2XeLRMmXmgGrt4AaABAg	UgwDfQ2XeLRMmXmgGrt4AaABAg	2023-07-05T05:02:39Z	LweW1RypjD4
Atem Guyokk	http://www.youtube.com/channel/UCxxg6eadpnZyt0xxMeuQ8Cg	"CISO				  The certification's content is generalized and may not align with the specific cybersecurity needs of different industries, making it less valuable for specialized roles."	https://www.youtube.com/watch?v=LweW1RypjD4&lc=UgzQhPS7iob7ALgeDUJ4AaABAg	UgzQhPS7iob7ALgeDUJ4AaABAg	2023-07-05T13:54:47Z	LweW1RypjD4
gnomeWars	http://www.youtube.com/channel/UCjg8v_Q2Z3wNnANyMqsCcDQ	CISO Do you think about getting both CompTIA Security+ and Google Cyberserity Certificate would that be redundant and or a waste of time?	https://www.youtube.com/watch?v=LweW1RypjD4&lc=UgxXPqNWaGUaBu3WmP14AaABAg	UgxXPqNWaGUaBu3WmP14AaABAg	2023-07-03T15:19:39Z	LweW1RypjD4
Gabriella	http://www.youtube.com/channel/UCS0khF5kezspDovt55eC-xg	"CISO Great analogy comparing soft and hard skills in terms of game stats. It helps one consider how to better ""level up"" when looking at their own stats."	https://www.youtube.com/watch?v=LweW1RypjD4&lc=UgzM4_jhZOJgDMZqxS54AaABAg	UgzM4_jhZOJgDMZqxS54AaABAg	2023-07-03T15:09:24Z	LweW1RypjD4
andooo	http://www.youtube.com/channel/UCCDXPHkBcDr8a8ElXb5hq8g	CISO I just learned how important a profolio is in getting a job and how much easier it makes the process it makes so much sense josh you drop gems for us noobs	https://www.youtube.com/watch?v=LweW1RypjD4&lc=UgxW7U3H5DjQWfQIFeZ4AaABAg	UgxW7U3H5DjQWfQIFeZ4AaABAg	2023-07-03T15:47:54Z	LweW1RypjD4
Jazeon	http://www.youtube.com/channel/UCfHdtOAAPBOGszuAdKRt7ww	CISO I also agree because i've also seen many people be able to memorize knowledge but fail at applying, in a job application is everything.	https://www.youtube.com/watch?v=LweW1RypjD4&lc=UgyzDcYUjA4_6ClAJNF4AaABAg	UgyzDcYUjA4_6ClAJNF4AaABAg	2023-07-03T15:30:48Z	LweW1RypjD4
